company_name_id;company_name;url;year_founded;city;state;country;zip_code;full_time_employees;Employees Mean;Employees STD;Employees;Office Size (m2);Mean sqm per worker;STD sqp per worker;Sqm per worker;company_type;company_category;revenue_source;business_model;social_impact;description;description_short;source_count;data_types;example_uses;data_impacts;financial_info;last_updated
topcoder;TopCoder;http://www.topcoder.com/;2001;San Francisco;CA;us;94102;51-200;125.5;24.8;79;992.35;12.55;0.62;12.561429;;Data/Technology;Not reported by company;Business to Consumer;;Rapleaf's mission is to make it incredibly easy for marketers to access the data they need to personalize content for their customers. An Internet information aggregator, Rapleaf provides a service that collects, sorts and repackages data about those of us who spend an inordinate amount of time on the Internet. By accessing its large database of consumer email profiles, banks, retailers, and anti-fraud firms (all of which it counts among its clients) Rapleaf can quickly confirm legitimate customers and weed out scammers, cutting verification costs and improving the user experience.;Rapleaf makes it easy for marketers to access the data they need to personalize content for their customers, fueling marketing automation tools.;NA;Demographics & Social;;[];;20:43.7
towerdata;TowerData;http://intelligence.towerdata.com/;2006;San Francisco;CA;us;60201;11-50;30.5;6.5;22;285.11;12.55;0.62;12.959418;Private;Data/Technology;Not reported by company;Business to Business;;TransparaGov helps state and local governments improve their management processes. We do this by providing analytical, management, and outcomes measurement software and services to the 93,000 units of state and local government that wrestle with issues such as compliance, performance, fraud and abuse, accountability, and transparency as they implement a wide variety of public projects and programs.;;;;;;;
transparagov;TransparaGov;http://www.TransparaGov.com/;2011;;DC;us;;11-50;30.5;6.5;37;1526.76;35.77;4.34;41.263674;Private;Governance;Not reported by company;Business to Consumer, Business to Government;;TransUnion is a global provider of credit and information management. The company leverages its understanding of consumer information, advanced analytic capabilities, sophisticated technologies and diverse expertise to develop innovative and reliable solutions to meet the changing needs of customers and consumers.;TransUnion provides credit information and information management services, serving approximately 45,000 businesses and approximately 500 million consumers worldwide.;101+;;;[];;20:16.8
transunion;TransUnion;http://www.transunion.com/;1968;Chicago;IL;us;60661;1,001-5,000;3000.5;666.5;3074;111586.33;35.77;4.34;36.300042;Private;Business & Legal Services;Not reported by company;;;TrialX is an online platform that empowers patients to find clinical trials that match their health conditions and connect with the trial investigators effortlessly. TrialX includes a novel decision engine, 'Ask Dory'  that uses as an entropy-based algorithm to find the most appropriate matching trials as quickly as possible. Dory also works as a personal assistant, connecting patients to matching site in real-time (using a cloud-based phone network). And she is warm and friendly to work with.;;;;;;;
trialx;TrialX;http://trialx.com/;2007;New York;NY;us;10002;01-10;5.5;1.5;4;72.41;19.05;0.93;18.10235;Private;Healthcare;Software licensing, Subscriptions;Business to Business, Business to Consumer, academia + nonprofit;;Trintech is a leading provider of financial software for the Record-to-Report Process. Its main products are Cadency and ReconNet. ;;;;;;;
trintech;Trintech;http://www.trintech.com/;2000;Addison;TX;us;75001;51-200;125.5;24.8;150;2891.1;16.49;2.09;19.274022;Private;Finance & Investment;Not reported by company;Business to Business;;TrueCar's mission is to make the car-buying process simple, fair and fun. Achieving this goal begins with analyzing the most accurate, timely and comprehensive pricing information available. Then making it easy to understand and available;;;;;;;
truecar;TrueCar;http://www.truecar.com/;2005;Santa Monica;CA;us;90401;201-500;350.5;49.8;372;7616.98;19.05;0.93;20.475764;Private;Transportation;Not reported by company;Business to Consumer;;Trulia is an all-in-one real estate site that gives you the local scoop about homes for sale, apartments for rent, neighborhood insights, and real estate markets and trends to help you figure out exactly what, where, and when to buy, sell, or rent. You can also find a real estate agent, view prices of recently sold homes, and see home values in your community. Trulia also allows you to get advice and opinions from local real estate agents, brokers, and other local experts on Trulia Voices, its online real estate community.;Trulia gives home buyers, sellers, owners and renters the inside scoop on properties, places and real estate professionals.;NA;;;[];;25:19.8
trulia;Trulia;trulia.com;2005;San Francisco;CA;us;94105;201-500;350.5;49.8;250;4780.72;19.05;0.93;19.122876;Public;Housing/Real Estate;Advertising;;;TrustedID provides identity theft solutions for consumers. The company's flagship product, IDEssentials, offers comprehensive, proactive safeguards against identity theft as well as three bureau credit monitoring, scores and reports. TrustedID also offers employee benefits programs and data breach response solutions for companies and organizations.;TrustedID is an identity protection company that offers services that help consumers detect risk of identity theft and control the use of their personal information.;101+;;;[];;11:30.8
trustedid;TrustedID;https://www.trustedid.com/;2005;Palo Alto;CA;us;94306;51-200;125.5;24.8;146;2874.99;19.05;0.93;19.691682;Private;Lifestyle & Consumer;Not reported by company;Business to Business, Business to Consumer;;TuvaLabs aims to make open data useful in the context of education by offering teachers, parents, and students a platform and tools to engage in meaningful learning around their favorite real-world topics. We have created a platform for students to be able to visualize, analyze, and interpret their favorite data sets. We believe that analyzing data, spotting patterns, and extracting useful information have become gateway skills for future STEM jobs, to full participation in the workforce, and civic engagement in 21st century.;TuvaLabs enables students to be critical thinkers and persistent problem-solvers, and empowers them to become active members in their own community and global citizens.;NA;;;[];We have raised our first seed round of investment from institutional investors in NYC and Philadelphia.;23:19.5
tuvalabs;TuvaLabs;https://www.tuvalabs.com/;2012;New York;NY;us;10018;01-10;5.5;1.5;6;124.62;19.05;0.93;20.770528;Private;Education;Philanthropic grants, Subscriptions;Business to Business, Business to Consumer, Business to Government;;Uber aims to evolve the way the world moves: by seamlessly connecting riders to drivers through our apps, we make cities more accessible, opening up more possibilities for riders and more business for drivers. Operating in over 50 cities today, Uber's rapidly expanding global presence continues to bring people and their cities closer.;Uber connects riders to drivers through apps to make cities more accessible, opening up more possibilities for riders and more business for drivers.;101+;;;[];;04:14.3
uber;Uber;https://www.uber.com/;2009;San Francisco;CA;us;94105;1,001-5,000;3000.5;666.5;3287;65063.66;19.05;0.93;19.794238;Private;Transportation;Not reported by company;;;Unigo.com is a resource for prospective college students and parents looking for authentic information about the schools they’re considering. The site features tens of thousands of reviews, photos, videos and articles from America’s top colleges, provided by the real experts - the students who attend them.;Unigo.com is a resource for prospective college students and parents looking for authentic information about the schools they’re considering.;NA;;;[];;12:28.2
